x,y
0.0,0.0
0.05263157894736842,0.0
0.10526315789473684,0.0
0.15789473684210525,0.0
0.21052631578947367,0.0
0.2631578947368421,0.0
0.3157894736842105,0.0
0.3684210526315789,0.0
0.42105263157894735,0.0
0.47368421052631576,0.0
0.5263157894736842,0.0
0.5789473684210527,0.0
0.631578947368421,0.0
0.6842105263157894,0.0
0.7368421052631579,0.0
0.7894736842105263,0.0
0.8421052631578947,0.0
0.894736842105263,0.0
0.9473684210526315,0.0
1.0,0.0
1.0,0.0
1.0136386965972775,0.16459459028073373
1.0541827582993653,0.3246994692046832
1.120526248793511,0.4759473930370736
1.2108594906036063,0.6142127126896678
1.3227184283742588,0.7357239106731315
1.4530518418775733,0.8371664782625287
1.5983045753470306,0.9157733266550575
1.7545145128592008,0.9694002659393304
1.9174206545276673,0.9965844930066698
2.082579345472332,0.9965844930066698
2.245485487140799,0.9694002659393304
2.4016954246529694,0.9157733266550575
2.5469481581224267,0.8371664782625287
2.677281571625741,0.7357239106731315
2.7891405093963932,0.6142127126896679
2.879473751206489,0.4759473930370737
2.9458172417006345,0.32469946920468407
2.986361303402722,0.16459459028073448
3.0,1.2246467991473532e-16
3.0,0.0
3.0526315789473686,0.002770083102493092
3.1052631578947367,0.011080332409972275
3.1578947368421053,0.02493074792243769
3.2105263157894735,0.0443213296398891
3.263157894736842,0.06925207756232683
3.3157894736842106,0.09972299168975075
3.3684210526315788,0.13573407202216053
3.4210526315789473,0.17728531855955676
3.473684210526316,0.2243767313019392
3.526315789473684,0.27700831024930733
3.5789473684210527,0.33518005540166207
3.6315789473684212,0.398891966759003
3.6842105263157894,0.4681440443213295
3.736842105263158,0.5429362880886428
3.7894736842105265,0.6232686980609422
3.8421052631578947,0.709141274238227
3.894736842105263,0.8005540166204981
3.9473684210526314,0.8975069252077559
4.0,1.0
