t,y1,y2,y3
-2.0,2.7390660174412056,0.22731663706515862,3.87207622286219
-1.9979989994997498,2.1044193220342646,0.12355812810067039,3.8996448301923885
-1.9959979989994998,1.3122030817319152,0.025359134288175725,3.8777108562336617
-1.9939969984992496,1.3142460072335866,0.1448005186888121,3.86040220397626
-1.9919959979989994,1.4672376197602819,0.27444631017149307,3.818489777942571
-1.9899949974987494,2.1126144704445986,0.43080603251147037,3.785784073831631
-1.9879939969984992,2.327260040964099,0.5093169933113754,3.735771274864698
-1.9859929964982492,2.6137418527702665,0.5711800586598508,3.7425132061295017
-1.983991995997999,3.452834579818044,0.6301826561449415,3.7300895440767876
-1.9819909954977488,4.0627913962901685,0.6251439095232727,3.7524307328335533
-1.9799899949974988,4.344029547395403,0.5851739472537454,3.7654839493993006
-1.9779889944972486,4.710551471781857,0.4858801726083345,3.819657452093988
-1.9759879939969984,4.877244681840649,0.3886191050089635,3.891426381652846
-1.9739869934967484,5.347423549540891,0.3355882385654394,3.941060085341206
-1.9719859929964982,5.498717424369176,0.27709840244688727,3.9760969597564086
-1.969984992496248,6.053001403389657,0.3192921478497037,4.035171254672685
-1.967983991995998,6.363135274454666,0.42489727653782755,4.061541698714306
-1.9659829914957478,6.7635541583957295,0.5204966012631627,4.02924681399509
-1.9639819909954976,6.897195265125776,0.6686599477264021,3.992001156883432
-1.9619809904952477,7.316124405054836,0.7565325280193571,3.9645280498050877
-1.9599799899949975,7.003301898593958,0.8296730266366983,3.894367714640443
-1.9579789894947475,6.538564699548667,0.8575046356447023,3.8586380356147156
-1.9559779889944973,5.900853869309512,0.8578901488659153,3.808512137918577
-1.953976988494247,4.420547565385821,0.7846908232364853,3.770127901370649
-1.951975987993997,3.2998150694125377,0.6989550644289962,3.7821471256232044
-1.9499749874937469,2.598884059049316,0.6014680741126439,3.8517204189105603
-1.9479739869934967,3.1473928866660836,0.4374981553038889,3.933133497608392
-1.9459729864932467,4.438438417594623,0.29930306309164056,4.016925820442693
-1.9439719859929965,5.707596854165988,0.18313237815060499,4.141927984956221
-1.9419709854927463,6.5683885900198105,0.20047277023115812,4.265214918148744
-1.9399699849924963,6.7785892914700066,0.2931291665200527,4.335136857746272
-1.937968984492246,6.788834937926049,0.4186634775171507,4.386905361466033
-1.935967983991996,6.160157833153687,0.46113985070365704,4.39535300441854
-1.933966983491746,5.246164696438139,0.5006317250567258,4.388127175583145
-1.9319659829914957,3.969097725466655,0.5091263228597821,4.322425818415607
-1.9299649824912457,2.434323006899016,0.4910945087743839,4.2123746494879155
-1.9279639819909955,1.1524441518438169,0.44805908533685856,4.157008666481036
-1.9259629814907453,0.22904642981989484,0.4008803545529987,4.122970366411127
-1.9239619809904953,0.7183499400869107,0.30671080607831397,4.105263688431516
-1.921960980490245,1.0831140810755555,0.2266464154558232,4.086617435703332
-1.919959979989995,1.6116972002678234,0.15359089676738596,4.075041505162237
-1.917958979489745,1.7238264286891924,0.14968152463999596,4.080432202920357
-1.9159579789894947,1.8720095669643264,0.2569038144832691,4.114316081091221
-1.9139569784892447,1.9857036012301357,0.3430709543193627,4.153855404294283
-1.9119559779889945,2.1321462450348436,0.41141607480825726,4.1812302190570705
-1.9099549774887443,2.260751011903198,0.48138009679973875,4.181476797636558
-1.9079539769884943,2.1889024263624624,0.5068502974604523,4.2106628630664975
-1.9059529764882441,1.9789394611204523,0.5397238767046967,4.2116697002857295
-1.903951975987994,1.582391977823926,0.5507278452974779,4.257428008609578
-1.901950975487744,1.5296418737994253,0.5511263770224978,4.284419027659064
-1.8999499749874937,1.3054010187407725,0.5100498264116068,4.288696225016374
