x,y
2.7431486297259453,2.99879975995199
2.7431486297259453,2.99879975995199
2.7395479095819164,2.993998799759952
2.7359471894378875,2.9891978395679137
2.7335467093418684,2.985597119423885
2.7299459891978395,2.980796159231846
2.7275455091018204,2.9771954390878177
2.7239447889577915,2.972394478895779
2.7215443088617723,2.9687937587517506
2.7179435887177434,2.963992798559712
2.7143428685737145,2.9591918383676736
2.7119423884776954,2.9555911182236447
2.7083416683336665,2.9507901580316065
2.7059411882376474,2.9471894378875776
2.702340468093619,2.942388477695539
2.6999399879975994,2.9387877575515104
2.696339267853571,2.9339867973594718
2.690338067613523,2.9255851170234046
2.686737347469494,2.9207841568313664
2.684336867373475,2.9171834366873375
2.680736147229446,2.9123824764952992
2.678335667133427,2.9087817563512703
2.674734946989398,2.9039807961592317
2.672334466893379,2.900380076015203
2.66873374674935,2.8955791158231645
2.666333266653331,2.8919783956791356
2.662732546509302,2.8871774354870974
2.660332066413283,2.8835767153430685
2.656731346269254,2.8787757551510302
2.6543308661732348,2.8751750350070013
2.650730146029206,2.870374074814963
2.6483296659331867,2.866773354670934
2.644728945789158,2.861972394478896
2.6423284656931387,2.858371674334867
2.63872774554911,2.8535707141428284
2.6363272654530907,2.8499699939988
2.632726545309062,2.8451690338067612
2.6303260652130427,2.8415683136627323
2.626725345069014,2.836767353470694
2.6243248649729947,2.833166633326665
2.6207241448289658,2.828365673134627
2.6183236647329466,2.824764952990598
2.6147229445889177,2.81996399279856
2.6123224644928986,2.816363272654531
2.6087217443488697,2.8115623124624927
2.6063212642528506,2.8079615923184638
2.6003200640128026,2.7995599119823966
2.5979195839167835,2.7959591918383677
2.5943188637727546,2.7911582316463295
2.5919183836767354,2.7875575115023006
2.5883176635327065,2.782756551310262
2.5859171834366874,2.7791558311662334
2.5823164632926585,2.7743548709741948
2.5799159831966394,2.770754150830166
2.5739147829565914,2.7623524704940987
2.5715143028605723,2.75875175035007
2.5679135827165434,2.7539507901580316
2.5655131026205242,2.7503500700140027
2.5619123824764953,2.7455491098219644
2.559511902380476,2.7419483896779355
2.557111422284457,2.7383476695339066
2.553510702140428,2.7335467093418684
2.551110222044409,2.7299459891978395
2.54750950190038,2.7251450290058012
2.545109021804361,2.7215443088617723
2.5427085417083415,2.7179435887177434
2.539107821564313,2.713142628525705
2.5367073414682935,2.7095419083816763
2.533106621324265,2.704740948189638
2.5307061412282454,2.701140228045609
2.5283056611322263,2.6975395079015803
2.5247049409881974,2.692738547709542
2.5223044608921783,2.689137827565513
2.5163032606521303,2.680736147229446
2.513902780556111,2.677135427085417
2.507901580316063,2.66873374674935
2.505501100220044,2.665133026605321
2.501900380076015,2.660332066413283
2.499499899979996,2.656731346269254
2.497099419883977,2.653130626125225
2.493498699739948,2.6483296659331867
2.491098219643929,2.644728945789158
2.4886977395479097,2.641128225645129
2.485097019403881,2.6363272654530907
2.4826965393078617,2.632726545309062
2.480296059211842,2.629125825165033
2.4766953390678137,2.6243248649729947
2.4742948589717946,2.6207241448289658
2.471894378875775,2.617123424684937
2.4682936587317466,2.6123224644928986
2.465893178635727,2.6087217443488697
2.463492698539708,2.605121024204841
2.45749149829966,2.5967193438687737
2.4550910182036407,2.5931186237247448
2.4490898179635927,2.5847169433886776
2.4466893378675736,2.5811162232446487
2.4442888577715545,2.5775155031006203
2.4406881376275256,2.5727145429085816
2.4382876575315064,2.5691138227645527
2.435887177435487,2.5655131026205242
2.4298859771954393,2.557111422284457
2.4274854970994197,2.553510702140428
2.4250850170034006,2.5499099819963993
2.4190838167633526,2.541508301660332
2.4166833366673335,2.5379075815163032
2.4142828565713144,2.5343068613722743
2.4082816563312663,2.525905181036207
2.405881176235247,2.5223044608921783
2.4034806961392277,2.51870374074815
2.3974794958991796,2.5103020604120823
2.3950790158031605,2.506701340268054
2.3926785357071414,2.503100620124025
2.3866773354670934,2.4946989397879578
2.3842768553710743,2.491098219643929
2.381876375275055,2.4874974994999
2.379475895179036,2.483896779355871
2.373474694938988,2.475495099019804
2.3710742148429684,2.471894378875775
2.3686737347469493,2.4682936587317466
2.360272054410882,2.4562912582516505
2.357871574314863,2.4526905381076216
2.355471094218844,2.4490898179635927
2.3530706141228244,2.445489097819564
2.3470694138827763,2.4370874174834967
2.3446689337867572,2.4334866973394678
2.342268453690738,2.4298859771954393
2.339867973594719,2.4262852570514104
2.331466293258652,2.4142828565713144
2.3290658131626327,2.4106821364272855
2.326665333066613,2.4070814162832566
2.324264852970594,2.4034806961392277
2.321864372874575,2.399879975995199
2.313462692538508,2.387877575515103
2.3110622124424887,2.3842768553710743
2.308661732346469,2.3806761352270454
2.30626125225045,2.3770754150830165
2.303860772154431,2.373474694938988
2.2930586117223446,2.357871574314863
2.2906581316263255,2.354270854170834
2.288257651530306,2.3506701340268052
2.285857171434287,2.3470694138827763
2.2834566913382677,2.343468693738748
2.2810562112422486,2.339867973594719
2.2786557311462294,2.33626725345069
2.2654530906181236,2.3170634126825367
2.2630526105221045,2.313462692538508
2.2606521304260854,2.309861972394479
2.258251650330066,2.30626125225045
2.2558511702340467,2.302660532106421
2.2534506901380276,2.2990598119623926
2.2510502100420084,2.2954590918183637
2.2486497299459893,2.291858371674335
2.24624924984997,2.288257651530306
2.2438487697539506,2.2846569313862775
2.171834366873375,2.176635327065413
2.1694338867773553,2.173034606921384
2.167033406681336,2.1694338867773553
2.164632926585317,2.165833166633327
2.162232446489298,2.162232446489298
2.159831966393279,2.158631726345269
2.1574314862972597,2.15503100620124
2.15503100620124,2.1514302860572116
2.152630526105221,2.1478295659131827
2.150230046009202,2.144228845769154
2.137027405481096,2.1238247649529907
2.134626925385077,2.1202240448089618
2.132226445289058,2.116623324664933
2.1298259651930387,2.113022604520904
2.1274254850970196,2.1094218843768755
2.116623324664933,2.0926185237047408
2.1142228445689137,2.0890178035607123
2.1118223644728946,2.0854170834166834
2.1094218843768755,2.0818163632726545
2.1070214042808564,2.0782156431286256
2.098619723944789,2.0650130026005202
2.0962192438487697,2.0614122824564913
2.0938187637527506,2.0578115623124624
2.0854170834166834,2.044608921784357
2.0830166033206643,2.041008201640328
2.0806161232246447,2.0374074814962992
2.0722144428885776,2.0242048409681934
2.0698139627925585,2.020604120824165
2.0674134826965394,2.017003400680136
2.0614122824564913,2.007401480296059
2.059011802360472,2.0038007601520302
2.056611322264453,2.000200040008002
2.050610122024405,1.9905981196239249
2.0482096419283855,1.986997399479896
2.0422084416883375,1.9773954790958193
2.0398079615923184,1.9737947589517904
